,objectid,muni_id,muni,zo_code,zo_name,zo_usety,zo_abbr,zo_usede,mf_notes,mulfam2,mulfam3_4,mulfam5_19,mulfam20_,minlotsize,mnls_ove,mnls_oven,mnls_calc,mnls_eff,mnls_notes,pctlotcov,plc_spec,plc_ove,plc_oven,plc_calc,plc_eff,plc_notes,plc_esval,lapdu,lapdu_note,lapdu_spec,maxflrs,mxfl_spec,mxfl_calc,mxfl_eff,mxfl_esval,maxheight,mxht_spec,mxht_calc,mxht_eff,mxht_notes,maxdu,mxdu_spec,mxdu_ove,mxdu_oven,mxdu_calc1,sfpdu,mxdu_calc2,mxdu_calc3,mxdu_eff,mxdu_notes,mxdu_esval,dupac,dupac_spec,dupac_ove,dupac_oven,dupac_calc1,dupac_calc2,dupac_calc3,dupac_eff,dupac_notes,dupac_esval,far,far_spec,far_ove,far_oven,far_calc,far_eff,far_esval,far_notes,far_ques,createdby,createddate,editedby,mxht_esval,mnls_esval,mnls_spec,spatialrec
1324,1663,274,Somerville,274UR,Urban Resdential,1,UR,"Institutional, Recreational, Offices, Business Services, Sales, Restaurant, Motor Vehicle Sales and Service, Commercial and Industrial Services, Wholesale Businesses, each <5000 sf or >5000 by SP",NA,2,2,2,2,3800,NA,NA,NA,3800,NA,NA,0,NA,NA,1,1,NA,1,1000,LApDU copied from MNLS_NOTE.,NA,NA,999,5,5,1,50,NA,NA,50,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,0,NA,3,1000,7.6,NA,0,NA,1,NA,NA,NA,NA,NA,88,NA,88,NA,1,2,NA,NA,NA,5,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/2/2020 5:04pm,0,0,NA,12/1/19
1325,1664,274,Somerville,274CI,Commercial Industrial,2,CI,1 and 2 Family,NA,0,0,0,0,875,NA,NA,NA,875,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,NA,3,NA,4,3,0,40,NA,30,40,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,1.75,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,3,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,12/1/19
1326,1665,274,Somerville,274CIV,Civic,2,CIV,3 Family,NA,0,0,0,0,1000,NA,NA,NA,1000,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,NA,3,NA,4,3,0,40,NA,30,40,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,2,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,3,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,12/1/19
1327,1692,284,Stoneham,284NB,Neighborhood Business,3,NB,Limited Commercial,NA,2,1,1,1,10000,NA,NA,NA,10000,LPH confirmed.,0,NA,NA,NA,1,0,NA,0,NA,NA,999,NA,999,3,3,1,30,NA,NA,30,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,NA,NA,2,"Conversion of a residence existing at the time of adoption of this Section to combined business and residence use or to multiple dwelling units, provided that in either case no more than two (2) dwelling units shall be allowed in a building.",0,NA,NA,NA,NA,9,NA,8,9,NA,1,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/4/2020 3:35pm,0,0,NA,NA
1328,1693,284,Stoneham,284RA,Residence A,1,RA,NA,NA,1,1,1,1,10000,NA,NA,NA,10000,"LPH confirmed. 40,000 SF for all nonresidential uses.",0,NA,NA,NA,1,0,NA,0,NA,NA,999,NA,999,3,3,1,30,NA,NA,30,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,5,NA,4,5,Calculated as ROUNDDOWN ((SF in ACRE/MIN LOT SIZE)*MAX DU),1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/4/2020 3:33pm,0,0,NA,NA
1329,1667,274,Somerville,274CC4,Core Commercial 4 Story,2,CC4,"Office, Retail, Restaurant, Residential, Hotel, Institutional, Educational, Recreational, Light Industrial",NA,0,0,0,0,7500,NA,NA,NA,7500,NA,1,NA,NA,NA,1,1,NA,0,450,LApDU copied from MNLS_NOTE.,NA,10,NA,12,10,0,120,NA,100,120,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,16,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,12/1/19
1330,1668,291,Swampscott,291PDD-Phillips,Planned Development District - Phillips,1,PDD-Phillips,single family,NA,1,1,1,1,10442,NA,NA,NA,10442,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,5,NA,4,5,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,8/1/13
1331,1669,277,Southborough,277BV,Village Business,3,BV,"Office, Retail (up to 2000 sf)",NA,1,1,1,1,15000,NA,NA,NA,15000,NA,NA,0,NA,NA,1,1,NA,1,25000,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,0,1000,4.5,NA,0,NA,1,5,NA,NA,NA,NA,14,NA,5,NA,0,0.3,NA,NA,NA,3,0.3,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,8/1/13
1332,1671,274,Somerville,274FAB,Fabrication,2,FAB,Multi Familty,NA,0,0,0,0,1000,NA,NA,NA,1000,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,NA,3,NA,4,3,0,40,NA,30,40,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,2,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,3,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,12/1/19
1333,1697,285,Stoughton,285GB,General Business,2,GB,"office, retail, restaurant",NA,0,0,0,0,10000,NA,NA,NA,10000,NA,1,NA,NA,NA,1,1,NA,0,NA,9.99,0,3,NA,4,3,0,40,NA,30,40,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,3,NA,1,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 5:15pm,0,0,NA,NA
1334,1719,335,Westwood,335SRA,Single Residence A,1,SRA,Two Family Conversion,NA,1,1,1,1,12000,NA,NA,NA,12000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,NA,999,2,2,1,25,NA,NA,25,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,4,NA,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,8/1/13
1335,1672,284,Stoneham,284C2,Commercial 2,2,C2,"Commercial - Research, Office, Light Manufacturing",NA,0,0,0,0,20000,NA,NA,NA,20000,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,999,6,6,1,65,NA,NA,65,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,NA
1336,1673,274,Somerville,274TU,Tufts University,4,TU,"Bottle Redemption/Recycling Center, Waste Management",NA,0,0,0,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,999,5,5,1,50,NA,NA,50,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,5,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:49am,0,NA,0,12/1/19
1337,1765,315,Wayland,315LCD,Limited Commercial,2,LCD,Limited Commercial,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,0,NA,0,NA,9.99,0,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 5:15pm,0,NA,999,1/1/19
1338,1674,288,Sudbury,288LBD,Limited Business,2,LBD,"Retail, office, restaurants",NA,0,0,0,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,1,1,NA,0,NA,9.99,0,NA,0,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: 45 ft muncipal buildings and schools",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,3,NA,1,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 5:15pm,0,NA,999,2/1/19
1339,1675,291,Swampscott,291PDD-Temple,Planned Development District - Temple,1,PDD-Temple,multi family,NA,1,1,1,1,97567,NA,NA,NA,97567,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,4,NA,4,4,0,45,NA,40,45,"MXFL_NOTES: 
MX_HT_NOTES: ",42,NA,NA,NA,NA,1000,NA,NA,42,NA,0,NA,NA,NA,NA,19,NA,18,19,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,8/1/13
1340,1677,277,Southborough,277ID,Industrial,3,ID,Two Family Conversion,NA,1,1,1,1,25000,NA,NA,NA,25000,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,3,NA,4,3,0,45,NA,30,45,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,15,NA,2,NA,0,NA,NA,NA,NA,4,27,3,4,NA,1,0.6,NA,NA,NA,3,0.6,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,8/1/13
1341,1678,284,Stoneham,284B,Business,3,B,Commercial,NA,2,1,1,1,NA,0,NA,NA,0,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,999,NA,999,4,4,1,45,NA,NA,45,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,NA,NA,2,"Permits ""all of the uses and accessory uses permitted in the Neighborhood Business District, subject to the same conditions.",0,NA,NA,10,"Permits ""all of the uses and accessory uses permitted in the Neighborhood Business District, subject to the same conditions.",NA,NA,NA,10,NA,1,NA,NA,NA,NA,4,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/4/2020 3:43pm,0,NA,999,NA
1342,1679,277,Southborough,277IP,Industrial Park,2,IP,"Office; Warehouse/Storage (up to 50,000)",NA,0,0,0,0,43560,NA,NA,NA,43560,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,3,NA,4,3,0,45,NA,30,45,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,26.136,NA,0,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,0.6,NA,NA,NA,3,0.6,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,8/1/13
1343,1680,277,Southborough,277RA,Residence A,1,RA,Two Family Conversion,NA,1,1,1,1,43560,NA,NA,NA,43560,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,7.8408,NA,2,NA,0,NA,NA,NA,NA,2,8,2,2,NA,1,0.18,NA,NA,NA,2.5,NA,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 4:24pm,0,0,NA,8/1/13
1344,1682,277,Southborough,277SP,"Research, Scientific and Professional",3,SP,Cafeteria by-right; r&d by special permit only,NA,0,0,0,0,217800,NA,NA,43560,217800,NA,NA,0,NA,NA,1,1,NA,1,43560,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,5,1000,87.12,NA,1,NA,0,NA,NA,NA,NA,1,18,0,1,NA,1,0.4,NA,NA,NA,3,0.4,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,8/1/13
1345,1683,284,Stoneham,284C3,Commercial 3,2,C3,"Commercial - Research, Office, Light Manufacturing",NA,0,0,0,0,20000,NA,NA,NA,20000,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,999,6,6,1,65,NA,NA,65,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,NA
1346,1684,285,Stoughton,285NB,Neighborhood Business,2,NB,"office,retail",NA,0,0,0,0,10000,NA,NA,NA,10000,NA,1,NA,NA,NA,1,1,NA,0,NA,9.99,0,2.5,NA,3,2.5,0,30,NA,25,30,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,2.5,NA,1,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 5:15pm,0,0,NA,NA
1347,1699,67,Concord,67MP-S,Medical Professional - South of Route 2,3,MP-S,Limited Commercial - Medical and Professional,NA,1,1,1,1,80000,NA,NA,NA,80000,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,3.15,NA,3,3.15,1,"FAR_NOTES:rear setback is the less of 30 feet or 25 percent of lot depth.
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,11/1/15
1348,1766,67,Concord,67TD,Thoreau Depot Business,3,TD,Commercial,NA,1,1,1,1,NA,0,NA,NA,0,No MNLS.,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,0,NA,NA,3.15,NA,3,3.15,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/3/2020 5:15pm,0,NA,999,11/1/15
1349,1685,284,Stoneham,284C1,Commercial 1,2,C1,"Commercial - Research, Office, Light Manufacturing",NA,0,0,0,0,20000,NA,NA,NA,20000,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,999,6,6,1,65,NA,NA,65,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,NA
1350,1687,284,Stoneham,284M,Medical,3,M,Medical Uses,NA,1,1,1,1,40000,NA,NA,NA,40000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,NA,999,6,6,1,65,NA,NA,65,"MXFL_NOTES: 
MX_HT_NOTES: ",4,NA,NA,NA,NA,1000,NA,NA,4,NA,0,NA,NA,NA,NA,5,NA,4,5,NA,1,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,NA
1351,1688,298,Topsfield,298BP,Business Park,3,BP,single family,298BP,0,0,0,0,87120,NA,NA,87120,87120,NA,NA,0,NA,NA,1,1,NA,1,87120,NA,NA,3,NA,4,3,0,45,NA,30,45,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,1,1000,21.78,NA,1,NA,0,NA,NA,NA,NA,1,11,0,1,NA,1,0.25,NA,NA,NA,3,0.25,0,"FAR_NOTES:
FAR_XCEPT: ",James Armstrong,12/3/2019 12:00am,Lily Perkins-High,12/8/2020 11:54am,0,0,NA,9/1/19
1352,1690,284,Stoneham,284CBD,Central Business district,3,CBD,Commercial,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,4,4,1,45,NA,NA,45,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,NA,NA,4,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 11:33am,0,NA,999,NA
1353,1691,284,Stoneham,284MO,Medical/Office/Residential,3,MO,Medical Uses and Offices,NA,1,1,1,1,2.00E+05,NA,NA,NA,2.00E+05,LPH confirmed.,0,NA,NA,NA,1,0,NA,0,NA,NA,999,NA,999,6,6,1,65,NA,NA,65,"MXFL_NOTES: 
MX_HT_NOTES: ",50,NA,NA,NA,NA,1000,NA,NA,50,NA,0,30,NA,NA,NA,11,NA,10,30,"Garden or Town house design dwelling units not to exceed 310 units in the
Medical/Office/Residential District provided that there is a maximum of thirty
(30) units per acre for Garden dwellings and a maximum of ten (10) units per acre
for Town house style dwellings.",0,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:For the Medical/Office District: 200 foot building setback and 80 foot parking setback from Woodland Road.
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/4/2020 3:40pm,0,0,NA,NA
1354,1694,284,Stoneham,284E,Education,2,E,Education facilities,NA,0,0,0,0,50000,NA,NA,NA,50000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,NA,NA,999,5,5,1,55,NA,NA,55,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,NA
1355,1698,285,Stoughton,285HB,Highway Business,2,HB,hotel,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,0,NA,0,NA,-9.99,0,4,NA,4,4,0,45,NA,40,45,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 5:15pm,0,NA,-999,NA
1356,1695,284,Stoneham,284H,Highway Right of Way,0,H,NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:46am,NA,NA,999,NA
1357,1696,285,Stoughton,285CBD,Central Business District,2,CBD,"office, retail, restaurant",NA,1,1,1,1,2500,NA,NA,NA,2500,NA,1,NA,NA,NA,1,1,NA,0,NA,9.99,0,3,NA,4,3,0,40,NA,30,40,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,3,NA,1,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 5:15pm,0,0,NA,NA
1358,1700,285,Stoughton,285RM,Residential Multifamily,1,RM,multi-family,NA,2,2,2,2,14000,NA,NA,NA,14000,NA,NA,0,NA,NA,1,1,NA,1,NA,-9.99,-999,NA,0,4,4,1,40,NA,NA,40,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,999,NA,NA,4,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 11:54am,0,0,NA,NA
1359,1702,286,Stow,286BUS,Business,2,BUS,"Lodging House, Office, Retail (<1000 sf)",NA,0,0,0,0,40000,NA,NA,NA,40000,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,12,NA,0,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.3,NA,NA,NA,3,0.3,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,11/1/15
1360,1703,286,Stow,286CB,Compact Business,3,CB,Single Family Dwelling,MF not allowed,0,0,0,0,65430,NA,NA,NA,65430,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,19.629,NA,1,NA,0,NA,NA,NA,NA,1,14,0,1,NA,1,0.3,NA,NA,NA,3,0.3,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,11/1/15
1361,1704,335,Westwood,335LBB,Local Business B,2,LBB,NA,NA,0,0,0,0,4000,NA,NA,NA,4000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,NA,3,NA,3,3,0,36,NA,30,36,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,8/1/13
1362,1707,291,Swampscott,291B2,Business B-2,3,B2,Commercial,NA,0,0,0,0,10000,NA,NA,NA,10000,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,999,3.5,NA,4,3.5,0,40,NA,35,40,"MXFL_NOTES: 
MX_HT_NOTES: ",0,999,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,8/1/13
1363,1720,288,Sudbury,288OS,Open Space,4,OS,"Conservation, Recreation, operation of dams",NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,9.99,0,NA,0,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 5:15pm,0,NA,999,2/1/19
1364,1705,286,Stow,286COM,Commercial,2,COM,"Office, Retail (<1000 sf)",NA,0,0,0,0,40000,NA,NA,NA,40000,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,12,NA,0,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.3,NA,NA,NA,3,0.3,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,11/1/15
1365,1706,298,Topsfield,298BH,Business District Highway,3,BH,professional offices,298BH,1,1,1,1,40000,NA,NA,20000,40000,NA,NA,0,NA,NA,1,1,NA,1,20000,NA,NA,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,2,1000,16,NA,1,NA,0,NA,NA,NA,NA,2,18,1,2,NA,1,0.4,NA,NA,NA,2.5,0.4,0,"FAR_NOTES:
FAR_XCEPT: ",James Armstrong,12/3/2019 12:00am,Lily Perkins-High,12/8/2020 11:54am,0,0,NA,9/1/19
1366,1712,288,Sudbury,288A-RES,Residential A,1,A-RES,Single Family,NA,0,0,0,0,40000,NA,NA,40000,40000,NA,NA,0,NA,NA,1,1,NA,1,40000,NA,NA,NA,0,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: 45 ft muncipal buildings and schools",1,999,1,NA,1,1000,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,1,NA,999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:08pm,0,0,NA,2/1/19
