longitude,latitude,ZipCode,Time,CO,NO2,O3,PM10,PM2.5,SO2,aqi,category
-71.03583,42.33608,02127,2023-10-30T08:00:00Z,194.75,0.72,27.44,3.49,1.97,0.26,18,Good air quality
-71.03583,42.33608,02127,2023-10-30T12:00:00Z,194.75,13.48,28.23,22.23,3.89,0.26,24,Good air quality
-71.03583,42.33608,02127,2023-10-30T16:00:00Z,200,18.33,20.97,10.59,3.58,0.36,25,Good air quality
-71.03583,42.33608,02127,2023-10-30T20:00:00Z,289.55,33.68,20.37,6.07,4.63,0.36,31,Good air quality
-71.03583,42.33608,02127,2023-10-31T00:00:00Z,294.69,20.23,13.89,7.01,4.31,0.35,19,Good air quality
-71.03583,42.33608,02127,2023-10-31T04:00:00Z,389.5,21.48,6.93,9.74,7.15,0.45,20,Good air quality
-71.03583,42.33608,02127,2023-10-31T08:00:00Z,194.75,5.89,27.29,3.04,3.04,0.26,17,Good air quality
-71.03583,42.33608,02127,2023-10-31T12:00:00Z,384.24,18.66,18.35,30.23,5.09,0.26,21,Good air quality
-71.03583,42.33608,02127,2023-10-31T16:00:00Z,289.55,26.77,23.41,10.52,6,0.3,25,Good air quality
-71.03583,42.33608,02127,2023-10-31T20:00:00Z,289.5,19.41,32.11,9.18,5.88,0.35,21,Good air quality
-71.03583,42.33608,02127,2023-11-01T00:00:00Z,294.75,20.49,24.93,16.21,6.47,0.35,26,Good air quality
-71.03583,42.33608,02127,2023-11-01T08:00:00Z,294.75,13.07,14.13,19.92,4.68,0.36,21,Good air quality
-71.03583,42.33608,02127,2023-11-01T12:00:00Z,294.75,17.17,14.81,14.47,5.02,0.28,22,Good air quality
-71.03583,42.33608,02127,2023-11-01T16:00:00Z,389.49,25.52,13.53,11.63,7.37,0.38,24,Good air quality
-71.03583,42.33608,02127,2023-11-01T20:00:00Z,289.54,17.88,25.81,10.31,6.36,0.26,23,Good air quality
-71.03583,42.33608,02127,2023-11-02T00:00:00Z,289.55,28,24.54,16.02,7.14,0.36,26,Good air quality
-71.03583,42.33608,02127,2023-11-02T04:00:00Z,389.49,21.78,15.04,25.19,6.9,0.35,26,Good air quality
-71.03583,42.33608,02127,2023-11-02T08:00:00Z,289.5,8.89,17.19,5.48,4.86,0.26,27,Good air quality
-71.03583,42.33608,02127,2023-11-02T12:00:00Z,384.24,24.58,19.63,13.8,8.27,0.26,28,Good air quality
-71.03583,42.33608,02127,2023-11-02T16:00:00Z,389.49,29.6,19.4,12.27,8.88,0.36,30,Good air quality
-71.03583,42.33608,02127,2023-11-02T20:00:00Z,294.73,22.13,29.42,10.77,7.3,0.35,30,Good air quality
-71.03583,42.33608,02127,2023-11-03T00:00:00Z,299.93,31.82,24.83,19.5,9.78,0.35,30,Good air quality
-71.03583,42.33608,02127,2023-11-03T04:00:00Z,678.94,38,4.81,21.67,8.41,0.3,35,Good air quality
-71.03583,42.33608,02127,2023-11-03T08:00:00Z,484.25,25.22,14.06,11.36,5.82,0.36,32,Good air quality
-71.03583,42.33608,02127,2023-11-03T12:00:00Z,484.25,34.76,9.72,16.24,8.85,0.38,32,Good air quality
-71.03583,42.33608,02127,2023-11-03T16:00:00Z,678.94,37.14,14.8,20.5,10.93,0.56,35,Good air quality
-71.03583,42.33608,02127,2023-11-03T20:00:00Z,294.75,26.79,35.81,23.38,9.18,0.38,36,Good air quality
-71.03583,42.33608,02127,2023-11-04T00:00:00Z,299.94,26.39,33.08,19.22,8.83,0.53,37,Good air quality
-71.03583,42.33608,02127,2023-11-04T04:00:00Z,389.5,23.96,32.95,19.88,6.56,0.26,37,Good air quality
-71.03583,42.33608,02127,2023-11-04T08:00:00Z,289.55,8.71,35.62,9.75,3.99,0.26,35,Good air quality
-71.03583,42.33608,02127,2023-11-04T12:00:00Z,289.55,15.14,29.73,33.01,7.58,0.25,34,Good air quality
-71.03583,42.33608,02127,2023-11-04T16:00:00Z,389.5,28.61,25.82,16.47,10.04,0.36,32,Good air quality
-71.03583,42.33608,02127,2023-11-04T20:00:00Z,389.5,26.25,35.52,18.49,10.88,0.35,33,Good air quality
-71.03583,42.33608,02127,2023-11-05T00:00:00Z,405.13,31.61,13.27,26.02,11.4,0.45,33,Good air quality
-71.03583,42.33608,02127,2023-11-05T04:00:00Z,889.27,42.36,4.03,37.96,16.19,0.73,39,Good air quality
-71.03583,42.33608,02127,2023-11-05T08:00:00Z,289.67,7.18,32.89,24.8,16.48,0.18,47,Good air quality
-71.03583,42.33608,02127,2023-11-05T12:00:00Z,489.5,17.76,10.54,19.63,16.67,0.43,53,Moderate air quality
-71.03583,42.33608,02127,2023-11-05T16:00:00Z,678.99,31.94,16.86,23.45,17.36,0.47,56,Moderate air quality
-71.03583,42.33608,02127,2023-11-05T20:00:00Z,289.55,22.79,37.51,21.22,11.53,0.46,56,Moderate air quality
-71.03583,42.33608,02127,2023-11-06T00:00:00Z,389.5,26.25,37.32,15.7,12.96,0.35,57,Moderate air quality
-71.03583,42.33608,02127,2023-11-06T04:00:00Z,673.74,38.69,20.56,19.77,14.02,0.36,57,Moderate air quality
-71.03583,42.33608,02127,2023-11-06T08:00:00Z,584.13,19.65,10.75,7.41,5.86,0.35,53,Moderate air quality
-71.03583,42.33608,02127,2023-11-06T12:00:00Z,289.5,11.57,23.19,6.93,5.48,0.26,48,Good air quality
-71.03583,42.33608,02127,2023-11-06T16:00:00Z,299.94,32.31,12.43,12.56,8.77,0.45,41,Good air quality
-71.03583,42.33608,02127,2023-11-06T20:00:00Z,194.75,17.12,28.92,14.82,8.28,0.36,38,Good air quality
-71.03583,42.33608,02127,2023-11-07T00:00:00Z,200,18.88,26.69,19.42,10.17,0.4,35,Good air quality
-71.03583,42.33608,02127,2023-11-07T04:00:00Z,294.75,21.05,16.97,15.02,9.21,0.4,31,Good air quality
-71.03583,42.33608,02127,2023-11-07T08:00:00Z,200,2.97,25.84,11.44,8.19,0.3,32,Good air quality
-71.03583,42.33608,02127,2023-11-07T12:00:00Z,289.55,16.62,37.47,16.78,11.53,0.4,35,Good air quality
-71.03583,42.33608,02127,2023-11-07T16:00:00Z,389.5,29.58,42.57,28.25,21.77,0.4,41,Good air quality
-71.03583,42.33608,02127,2023-11-07T20:00:00Z,389.5,24.45,45.54,29.51,18.43,0.28,49,Good air quality
-71.03583,42.33608,02127,2023-11-08T00:00:00Z,389.44,26.16,35.7,26,16.59,0.45,53,Moderate air quality
-71.03583,42.33608,02127,2023-11-08T04:00:00Z,294.69,20.78,25.88,9.28,4.54,0.36,53,Moderate air quality
-71.03583,42.33608,02127,2023-11-08T08:00:00Z,294.69,11.86,24.81,4.76,1.99,0.36,51,Moderate air quality
-71.03583,42.33608,02127,2023-11-08T12:00:00Z,289.5,14.66,22.74,19.73,3.49,0.26,46,Good air quality
-71.03583,42.33608,02127,2023-11-08T16:00:00Z,294.69,24,30.43,16.83,8.95,0.35,39,Good air quality
-71.03583,42.33608,02127,2023-11-08T20:00:00Z,294.69,20.39,28.66,10.54,7.03,0.43,30,Good air quality
-71.03583,42.33608,02127,2023-11-09T00:00:00Z,389.44,30.3,19.61,17.16,9.58,0.3,28,Good air quality
-71.03583,42.33608,02127,2023-11-09T04:00:00Z,389.44,21.07,20.27,12.8,5.69,0.26,23,Good air quality
-71.03583,42.33608,02127,2023-11-09T08:00:00Z,199.94,4.21,22.55,5.23,3.31,0.35,25,Good air quality
-71.03583,42.33608,02127,2023-11-09T12:00:00Z,294.69,16.27,14.07,6.38,3.06,0.26,25,Good air quality
-71.03583,42.33608,02127,2023-11-09T16:00:00Z,489.44,37.8,4.52,17.65,8.08,0.42,35,Good air quality
-71.03583,42.33608,02127,2023-11-09T20:00:00Z,299.94,21.2,8.65,21.28,7.44,0.46,25,Good air quality
-71.03583,42.33608,02127,2023-11-10T00:00:00Z,678.93,32.27,3.25,17.56,17.41,0.68,32,Good air quality
-71.03583,42.33608,02127,2023-11-10T04:00:00Z,584.18,27.56,1.25,36.89,15.61,0.46,39,Good air quality
-71.03583,42.33608,02127,2023-11-10T08:00:00Z,299.94,5.72,18.36,10.94,7.34,0.35,43,Good air quality
-71.03583,42.33608,02127,2023-11-10T12:00:00Z,394.69,15.64,5.31,8.91,6.33,0.26,45,Good air quality
-71.03583,42.33608,02127,2023-11-10T16:00:00Z,484.24,29.89,12.48,25.17,10.42,0.32,47,Good air quality
-71.03583,42.33608,02127,2023-11-10T20:00:00Z,389.44,27.61,20.21,22.14,8.78,0.38,48,Good air quality
-71.03583,42.33608,02127,2023-11-11T00:00:00Z,489.38,31.6,21.81,12.64,7.71,0.12,42,Good air quality
-71.03583,42.33608,02127,2023-11-11T04:00:00Z,489.44,26.71,13.27,17.94,7.87,0.2,36,Good air quality
-71.03583,42.33608,02127,2023-11-11T08:00:00Z,484.25,16.34,8.19,9.5,5.14,0.28,32,Good air quality
-71.03583,42.33608,02127,2023-11-11T12:00:00Z,389.44,12.22,19.97,7.7,4.72,0.26,32,Good air quality
-71.03583,42.33608,02127,2023-11-11T16:00:00Z,389.49,21.4,15.13,11.01,5.88,0.36,30,Good air quality
-71.03583,42.33608,02127,2023-11-11T20:00:00Z,294.69,19.48,28.84,10.17,5.86,0.35,27,Good air quality
-71.03583,42.33608,02127,2023-11-12T00:00:00Z,294.69,21.94,29.82,7.9,5.19,0.18,26,Good air quality
-71.03583,42.33608,02127,2023-11-12T04:00:00Z,294.75,17.12,27.54,11.74,6.88,0.26,27,Good air quality
-71.03583,42.33608,02127,2023-11-12T08:00:00Z,389.49,20.07,20.77,14.12,6.03,0.28,25,Good air quality
-71.03583,42.33608,02127,2023-11-12T12:00:00Z,294.75,14.14,24.52,7.3,3.75,0.18,24,Good air quality
-71.03583,42.33608,02127,2023-11-12T16:00:00Z,389.44,24.98,24.24,27.22,8.16,0.27,23,Good air quality
-71.03583,42.33608,02127,2023-11-12T20:00:00Z,294.69,16.41,31.03,21.93,8.46,0.18,25,Good air quality
-71.03583,42.33608,02127,2023-11-13T00:00:00Z,294.75,20.93,30.43,12.26,7.75,0.18,27,Good air quality
-71.03583,42.33608,02127,2023-11-13T04:00:00Z,499.82,25.58,6.26,36.69,12.71,0.45,30,Good air quality
-71.03583,42.33608,02127,2023-11-13T08:00:00Z,305.13,11.95,25.4,14.4,9.13,0.18,32,Good air quality
-71.03583,42.33608,02127,2023-11-13T12:00:00Z,489.44,22.61,6.08,9.24,5.99,0.35,34,Good air quality
-71.03583,42.33608,02127,2023-11-13T16:00:00Z,394.69,33.27,15.17,16.87,9.98,0.38,36,Good air quality
-71.03583,42.33608,02127,2023-11-13T20:00:00Z,394.69,26.9,24.96,17.59,10.37,0.28,38,Good air quality
-71.03583,42.33608,02127,2023-11-14T00:00:00Z,394.69,27.71,17.13,12.13,8.52,0.28,38,Good air quality
-71.03583,42.33608,02127,2023-11-14T04:00:00Z,389.44,22.87,25.68,33.55,6.37,0.35,35,Good air quality
-71.03583,42.33608,02127,2023-11-14T08:00:00Z,394.69,19.1,13.82,8.58,6.01,0.26,33,Good air quality
-71.03583,42.33608,02127,2023-11-14T12:00:00Z,389.5,21.14,11.49,9.78,7.08,0.26,33,Good air quality
-71.03583,42.33608,02127,2023-11-14T16:00:00Z,489.44,35.83,12.47,18.86,16.38,0.4,36,Good air quality
-71.03583,42.33608,02127,2023-11-14T20:00:00Z,394.69,24.06,24.2,18.64,10.08,0.45,37,Good air quality
-71.03583,42.33608,02127,2023-11-15T00:00:00Z,394.69,25.16,22.85,19.5,10,0.26,36,Good air quality
-71.03583,42.33608,02127,2023-11-15T04:00:00Z,394.69,27.28,21.97,33.62,7.73,0.27,37,Good air quality
-71.03583,42.33608,02127,2023-11-15T08:00:00Z,389.5,30.42,13.6,11.16,8.95,0.26,39,Good air quality
-71.03583,42.33608,02127,2023-11-15T12:00:00Z,589.38,29.9,2.28,11.7,8.01,0.68,39,Good air quality
-71.03583,42.33608,02127,2023-11-15T16:00:00Z,778.88,33.86,5.46,15.54,11.04,0.82,37,Good air quality
-71.03583,42.33608,02127,2023-11-15T20:00:00Z,489.44,23.95,19.14,11.96,10.6,0.45,36,Good air quality
-71.03583,42.33608,02127,2023-11-16T00:00:00Z,394.69,30.09,15.18,19.14,9.95,0.36,37,Good air quality
-71.03583,42.33608,02127,2023-11-16T04:00:00Z,389.5,21.76,15.36,32.25,7.07,0.2,36,Good air quality
-71.03583,42.33608,02127,2023-11-16T08:00:00Z,389.55,12.23,13.7,11.89,5.54,0.28,35,Good air quality
-71.03583,42.33608,02127,2023-11-16T12:00:00Z,389.54,15.64,9.71,17.38,9.67,0.28,36,Good air quality
-71.03583,42.33608,02127,2023-11-16T16:00:00Z,494.73,36.4,11.13,25.35,17.9,0.56,40,Good air quality
-71.03583,42.33608,02127,2023-11-16T20:00:00Z,394.73,31.74,26.59,23.92,16.24,0.56,45,Good air quality
-71.03583,42.33608,02127,2023-11-17T00:00:00Z,594.66,46.38,17.79,42.34,16.26,0.55,49,Good air quality
-71.03583,42.33608,02127,2023-11-17T04:00:00Z,1273.67,46.3,2.02,34.35,19.37,1.19,54,Moderate air quality
-71.03583,42.33608,02127,2023-11-17T08:00:00Z,905,13.73,1.85,24.64,19.62,1.16,59,Moderate air quality
-71.03583,42.33608,02127,2023-11-17T12:00:00Z,773.76,25.02,12.68,27.73,22.64,0.28,64,Moderate air quality
-71.03583,42.33608,02127,2023-11-17T16:00:00Z,489.55,31.58,22.94,39.5,19.66,0.38,66,Moderate air quality
-71.03583,42.33608,02127,2023-11-17T20:00:00Z,294.86,27.69,39.93,40.76,8.22,0.28,64,Moderate air quality
-71.03956,42.34657,02210,2023-10-19T04:00:00Z,560.21,24.84,6.5,16.61,8.46,0.37,38,Good air quality
-71.03956,42.34657,02210,2023-10-19T08:00:00Z,460.37,20.23,9.41,16.23,4.88,0.27,38,Good air quality
-71.03956,42.34657,02210,2023-10-19T12:00:00Z,473.42,23.29,9.17,25.29,6.82,0.24,37,Good air quality
-71.03956,42.34657,02210,2023-10-19T16:00:00Z,373.58,23.2,19.76,47.03,12,0.37,36,Good air quality
-71.03956,42.34657,02210,2023-10-19T20:00:00Z,286.79,19.81,32.39,30.09,8.32,0.3,34,Good air quality
-71.03956,42.34657,02210,2023-10-20T00:00:00Z,286.79,25.89,30.22,30.36,8.89,0.24,33,Good air quality
-71.03956,42.34657,02210,2023-10-20T04:00:00Z,373.42,13.46,17.27,13.44,3.64,0.34,31,Good air quality
-71.03956,42.34657,02210,2023-10-20T08:00:00Z,373.42,21.6,13.78,13.44,5.97,0.34,30,Good air quality
-71.03956,42.34657,02210,2023-10-20T12:00:00Z,473.26,30.98,8.49,26.89,7.29,0.41,30,Good air quality
-71.03956,42.34657,02210,2023-10-20T16:00:00Z,299.83,21.77,8.75,18.92,10.26,0.36,30,Good air quality
-71.03956,42.34657,02210,2023-10-20T20:00:00Z,360.53,22.29,28.08,22.02,8.74,0.43,31,Good air quality
-71.03956,42.34657,02210,2023-10-21T00:00:00Z,286.79,19.85,22.85,21.26,7.97,0.34,31,Good air quality
-71.03956,42.34657,02210,2023-10-21T04:00:00Z,186.79,10.56,23.57,13.41,7.27,0.44,32,Good air quality
-71.03956,42.34657,02210,2023-10-21T08:00:00Z,186.79,3.33,25.53,4.55,2.06,0.34,32,Good air quality
-71.03956,42.34657,02210,2023-10-21T12:00:00Z,360.37,14.32,20.24,17.93,7.1,0.34,30,Good air quality
-71.03956,42.34657,02210,2023-10-21T16:00:00Z,186.79,23.54,23.03,19.93,9.16,0.51,30,Good air quality
-71.03956,42.34657,02210,2023-10-21T20:00:00Z,186.79,25.08,24.29,19.68,9.64,0.51,29,Good air quality
-71.03956,42.34657,02210,2023-10-22T00:00:00Z,273.58,25.93,33.61,31.43,9.61,0.41,29,Good air quality
-71.03956,42.34657,02210,2023-10-22T04:00:00Z,273.58,14.62,27.63,24.44,9.14,0.44,30,Good air quality
-71.03956,42.34657,02210,2023-10-22T08:00:00Z,273.58,8.23,18.29,14.19,5.73,0.41,31,Good air quality
-71.03956,42.34657,02210,2023-10-22T12:00:00Z,186.79,6.49,14.64,10.98,7.15,0.38,30,Good air quality
-71.03956,42.34657,02210,2023-10-22T16:00:00Z,186.79,22.43,16.23,18.44,8.24,0.41,29,Good air quality
-71.03956,42.34657,02210,2023-10-22T20:00:00Z,186.79,23.02,18.39,23.08,6.83,0.34,29,Good air quality
-71.03956,42.34657,02210,2023-10-23T00:00:00Z,273.58,23.38,14.01,16.84,8.72,0.41,29,Good air quality
-71.03956,42.34657,02210,2023-10-23T04:00:00Z,273.58,15.35,11.92,12.09,6.85,0.41,27,Good air quality
-71.03956,42.34657,02210,2023-10-23T08:00:00Z,186.79,8.65,12.39,12.58,4.53,0.34,26,Good air quality
-71.03956,42.34657,02210,2023-10-23T12:00:00Z,273.58,17.04,9.45,19.36,4.1,0.24,24,Good air quality
-71.03956,42.34657,02210,2023-10-23T16:00:00Z,286.63,17.57,10.06,22.6,7.01,0.41,24,Good air quality
-71.03956,42.34657,02210,2023-10-23T20:00:00Z,273.58,16.41,15.69,16.1,8.74,0.34,25,Good air quality
-71.03956,42.34657,02210,2023-10-24T00:00:00Z,186.79,16.07,14.52,13.05,7.55,0.24,25,Good air quality
-71.03956,42.34657,02210,2023-10-24T04:00:00Z,186.79,17.94,17.52,28.16,7.6,0.24,25,Good air quality
-71.03956,42.34657,02210,2023-10-24T08:00:00Z,186.79,13.9,13.66,6.18,2.51,0.24,25,Good air quality
-71.03956,42.34657,02210,2023-10-24T12:00:00Z,547.16,29.57,2.69,25.86,7.22,0.44,27,Good air quality
-71.03956,42.34657,02210,2023-10-24T16:00:00Z,573.25,27.16,5.4,28.93,10.79,0.9,29,Good air quality
-71.03956,42.34657,02210,2023-10-24T20:00:00Z,286.85,23.52,21.3,29.37,7.85,0.24,30,Good air quality
-71.03956,42.34657,02210,2023-10-25T00:00:00Z,386.63,27.51,16.73,24.02,8.22,0.27,30,Good air quality
-71.03956,42.34657,02210,2023-10-25T04:00:00Z,460.37,23.65,15.67,42.8,7.5,0.34,30,Good air quality
-71.03956,42.34657,02210,2023-10-25T08:00:00Z,273.75,10.32,29.72,8.06,4,0.24,31,Good air quality
-71.03956,42.34657,02210,2023-10-25T12:00:00Z,373.59,20.61,23.26,17.78,11.54,0.24,34,Good air quality
-71.03956,42.34657,02210,2023-10-25T16:00:00Z,386.63,28.68,19.26,30.6,11.69,0.34,35,Good air quality
-71.03956,42.34657,02210,2023-10-25T20:00:00Z,286.79,26.19,13.06,27.37,12.5,0.34,37,Good air quality
-71.03956,42.34657,02210,2023-10-26T00:00:00Z,473.43,26.13,9.8,42.17,11.24,0.41,39,Good air quality
-71.03956,42.34657,02210,2023-10-26T04:00:00Z,460.38,36.32,5.96,49.36,12.33,0.41,42,Good air quality
-71.03956,42.34657,02210,2023-10-26T08:00:00Z,286.95,9.6,29.88,14.15,7.78,0.34,46,Good air quality
-71.03956,42.34657,02210,2023-10-26T12:00:00Z,460.53,32.1,18.09,28.07,13.66,0.34,48,Good air quality
-71.03956,42.34657,02210,2023-10-26T16:00:00Z,387.08,32.68,19,34.18,13.12,0.78,49,Good air quality
-71.03956,42.34657,02210,2023-10-26T20:00:00Z,279.15,19.58,46.44,26.96,12.54,0.68,51,Moderate air quality
-71.03956,42.34657,02210,2023-10-27T00:00:00Z,573.42,41.9,33.83,45.8,15.28,0.31,51,Moderate air quality
-71.03956,42.34657,02210,2023-10-27T04:00:00Z,920.61,43.08,16.73,41.62,17.45,0.37,53,Moderate air quality
-71.03956,42.34657,02210,2023-10-27T08:00:00Z,547.19,26.49,29.54,32.24,15.82,0.34,55,Moderate air quality
-71.03956,42.34657,02210,2023-10-27T12:00:00Z,560.39,30.22,28.36,35.95,16.31,0.34,56,Moderate air quality
-71.03956,42.34657,02210,2023-10-27T16:00:00Z,660.23,40.11,12.27,34.11,16.51,0.47,57,Moderate air quality
-71.03956,42.34657,02210,2023-10-27T20:00:00Z,473.48,31.41,40.36,44.05,14.99,0.41,57,Moderate air quality
-71.03956,42.34657,02210,2023-10-28T00:00:00Z,560.23,34.31,44.57,29.23,15.55,0.41,58,Moderate air quality
-71.03956,42.34657,02210,2023-10-28T04:00:00Z,733.83,25.28,24.56,41.28,14.89,0.41,57,Moderate air quality
-71.03956,42.34657,02210,2023-10-28T08:00:00Z,460.39,25.09,23.05,25.47,13.32,0.34,56,Moderate air quality
-71.03956,42.34657,02210,2023-10-28T12:00:00Z,560.22,28.39,15.64,32.58,13.8,0.34,55,Moderate air quality
-71.03956,42.34657,02210,2023-10-28T16:00:00Z,460.38,27.88,25.19,49.27,12.62,0.41,54,Moderate air quality
-71.03956,42.34657,02210,2023-10-28T20:00:00Z,273.7,28.93,45.37,32.54,13.8,0.34,54,Moderate air quality
-71.03956,42.34657,02210,2023-10-29T00:00:00Z,360.4,20.04,35.86,21.55,12.76,0.31,53,Moderate air quality
-71.03956,42.34657,02210,2023-10-29T04:00:00Z,273.58,14.1,33.62,42.43,8.18,0.24,51,Moderate air quality
-71.03956,42.34657,02210,2023-10-29T08:00:00Z,273.58,9.83,22.06,14,3.94,0.24,47,Good air quality
-71.03956,42.34657,02210,2023-10-29T12:00:00Z,186.79,6.63,15.99,12.72,3.78,0.31,42,Good air quality
-71.03956,42.34657,02210,2023-10-29T16:00:00Z,186.79,18.59,12.02,30.81,5.79,0.31,37,Good air quality
-71.03956,42.34657,02210,2023-10-29T20:00:00Z,286.85,24.29,10.42,20.63,6.94,0.41,32,Good air quality
-71.03956,42.34657,02210,2023-10-30T00:00:00Z,186.95,22.43,15.53,28.36,8.6,0.31,28,Good air quality
-71.03956,42.34657,02210,2023-10-30T04:00:00Z,186.79,9.48,20.92,21.5,6.33,0.24,26,Good air quality
-71.03956,42.34657,02210,2023-10-30T08:00:00Z,186.79,1.76,27.52,3.5,1.8,0.24,24,Good air quality
-71.03956,42.34657,02210,2023-10-30T12:00:00Z,186.79,13.47,28.26,22.16,5.92,0.24,25,Good air quality
-71.03956,42.34657,02210,2023-10-30T16:00:00Z,200,18.09,21.08,27.19,6.37,0.34,25,Good air quality
-71.03956,42.34657,02210,2023-10-30T20:00:00Z,273.74,30.67,20.56,21.18,7.45,0.34,28,Good air quality
-71.03956,42.34657,02210,2023-10-31T00:00:00Z,286.63,16.62,13.99,12.51,6.54,0.31,24,Good air quality
-71.03956,42.34657,02210,2023-10-31T04:00:00Z,373.58,15.9,7.05,30.91,7.28,0.41,24,Good air quality
-71.03956,42.34657,02210,2023-10-31T08:00:00Z,186.79,5.8,27.3,3.02,3.02,0.24,26,Good air quality
-71.03956,42.34657,02210,2023-10-31T12:00:00Z,360.37,23.15,18.44,18.72,6.07,0.24,26,Good air quality
-71.03956,42.34657,02210,2023-10-31T16:00:00Z,273.74,23.26,23.45,24.06,7.92,0.3,27,Good air quality
-71.03956,42.34657,02210,2023-10-31T20:00:00Z,273.58,17.65,32.13,13.68,7.7,0.31,28,Good air quality
-71.03956,42.34657,02210,2023-11-01T00:00:00Z,286.79,15.16,24.94,17.63,6.74,0.31,28,Good air quality
-71.03956,42.34657,02210,2023-11-01T08:00:00Z,286.79,7.69,14.15,6.64,2.78,0.34,27,Good air quality
-71.03956,42.34657,02210,2023-11-01T12:00:00Z,286.79,17.83,14.89,15.13,6.41,0.27,28,Good air quality
-71.03956,42.34657,02210,2023-11-01T16:00:00Z,373.58,26.91,13.66,31.99,10.01,0.37,29,Good air quality
-71.03956,42.34657,02210,2023-11-01T20:00:00Z,273.7,19.41,25.94,28.75,8.45,0.24,30,Good air quality
-71.03956,42.34657,02210,2023-11-02T00:00:00Z,273.74,21.65,24.68,21.8,10.47,0.34,32,Good air quality
-71.03956,42.34657,02210,2023-11-02T04:00:00Z,373.58,27.19,15.2,13.99,9.74,0.31,34,Good air quality
-71.03956,42.34657,02210,2023-11-02T08:00:00Z,273.58,8.84,17.39,5.47,5.07,0.24,36,Good air quality
-71.03956,42.34657,02210,2023-11-02T12:00:00Z,360.37,22.36,19.71,16,9.19,0.24,37,Good air quality
-71.03956,42.34657,02210,2023-11-02T16:00:00Z,373.58,27.5,19.46,19.93,12.05,0.34,39,Good air quality
-71.03956,42.34657,02210,2023-11-02T20:00:00Z,286.74,18.66,29.45,21.02,9.1,0.31,39,Good air quality
-71.03956,42.34657,02210,2023-11-03T00:00:00Z,299.79,24.35,24.91,24.27,9.52,0.31,39,Good air quality
-71.03956,42.34657,02210,2023-11-03T04:00:00Z,647.03,34.44,4.85,27.41,9.19,0.3,38,Good air quality
-71.03956,42.34657,02210,2023-11-03T08:00:00Z,460.38,24.87,13.92,11.34,5.52,0.34,39,Good air quality
-71.03956,42.34657,02210,2023-11-03T12:00:00Z,460.37,33.63,9.6,36.64,11.92,0.37,40,Good air quality
-71.03956,42.34657,02210,2023-11-03T16:00:00Z,647,33.07,14.8,29.77,13.76,0.54,41,Good air quality
-71.03956,42.34657,02210,2023-11-03T20:00:00Z,286.79,20.76,35.79,50.64,11.87,0.37,42,Good air quality
-71.03956,42.34657,02210,2023-11-04T00:00:00Z,299.84,22.87,33.09,23.76,11.52,0.48,43,Good air quality
-71.03956,42.34657,02210,2023-11-04T04:00:00Z,373.59,20.29,33,31.03,9.66,0.24,44,Good air quality
-71.03956,42.34657,02210,2023-11-04T08:00:00Z,273.75,16.28,35.63,13.39,6.85,0.24,44,Good air quality
-71.03956,42.34657,02210,2023-11-04T12:00:00Z,273.74,15.48,29.76,27.81,6.81,0.21,41,Good air quality
-71.03956,42.34657,02210,2023-11-04T16:00:00Z,373.58,21.28,25.85,42.29,12.14,0.34,40,Good air quality
-71.03956,42.34657,02210,2023-11-04T20:00:00Z,373.59,34.8,35.48,23.86,14.78,0.31,42,Good air quality
-71.03956,42.34657,02210,2023-11-05T00:00:00Z,412.88,38.99,13.42,50.03,13.94,0.41,43,Good air quality
-71.03956,42.34657,02210,2023-11-05T04:00:00Z,872.94,43.5,4.21,33.98,18.54,0.68,48,Good air quality
-71.03956,42.34657,02210,2023-11-05T08:00:00Z,274.06,17.12,32.94,42.22,20.52,0.17,53,Moderate air quality
-71.03956,42.34657,02210,2023-11-05T12:00:00Z,473.58,17.49,10.46,19.65,17.05,0.38,58,Moderate air quality
